Transaction_ID;Account_ID;Transaction_Date;Transaction_Type;Category;Amount
144350;7214;13.02.2025;Debit;Entertainment;$253,60
202415;10103;13.02.2025;Debit;Travel;$322,61
203718;10167;13.02.2025;Debit;Online Shopping;$27,31
208005;10372;13.02.2025;Deposit;Investment;$3.831,13
155179;7746;13.02.2025;Debit;Utilities;$47,78
151813;7585;13.02.2025;Debit;Utilities;$303,42
189698;9482;13.02.2025;Debit;Entertainment;$82,52
201779;10071;13.02.2025;Debit;Groceries;$337,19
158673;7925;13.02.2025;Credit;Salary;$5.221,01
159710;7983;13.02.2025;Debit;Entertainment;$215,43
174457;8708;13.02.2025;Debit;Travel;$208,75
202888;10125;13.02.2025;Debit;Online Shopping;$100,57
105847;5283;13.02.2025;Debit;Utilities;$316,80
167730;8367;13.02.2025;Debit;Utilities;$196,12
175356;8754;13.02.2025;Credit;Salary;$4.362,25
118718;5947;13.02.2025;Debit;Utilities;$48,60
212852;10610;13.02.2025;Debit;Groceries;$113,82
191178;9548;13.02.2025;Debit;Utilities;$28,59
214848;10706;13.02.2025;Deposit;Investment;$2.387,67
209529;10447;13.02.2025;Debit;Groceries;$332,73
116219;5827;13.02.2025;Debit;Entertainment;$205,59
191708;9572;13.02.2025;Credit;Salary;$3.875,01
112753;5642;13.02.2025;Credit;Salary;$2.243,89
110243;5508;13.02.2025;Debit;Entertainment;$224,37
132658;6643;13.02.2025;Debit;Utilities;$49,78
150929;7542;13.02.2025;Debit;Entertainment;$339,17
136186;6819;13.02.2025;Debit;Groceries;$117,71
130201;6515;13.02.2025;Debit;Online Shopping;$236,51
221728;11049;13.02.2025;Debit;Utilities;$263,83
178816;8937;13.02.2025;Credit;Salary;$2.005,94
154099;7688;13.02.2025;Debit;Utilities;$112,23
185179;9258;13.02.2025;Debit;Entertainment;$41,04
175836;8780;13.02.2025;Debit;Travel;$326,24
127619;6387;13.02.2025;Deposit;Investment;$869,86
134170;6713;13.02.2025;Debit;Groceries;$75,76
163330;8156;13.02.2025;Debit;Online Shopping;$170,25
151968;7591;13.02.2025;Debit;Groceries;$122,64
135509;6782;13.02.2025;Debit;Travel;$338,36
120375;6023;13.02.2025;Debit;Groceries;$212,71
204039;10184;13.02.2025;Credit;Salary;$5.934,72
178243;8905;13.02.2025;Debit;Groceries;$109,06
115078;5762;13.02.2025;Debit;Utilities;$189,50
220992;11015;13.02.2025;Debit;Entertainment;$26,41
198109;9892;13.02.2025;Debit;Utilities;$334,53
187753;9388;13.02.2025;Credit;Salary;$2.642,81
126379;6324;13.02.2025;Debit;Groceries;$239,48
192312;9601;13.02.2025;Debit;Travel;$224,85
120603;6034;13.02.2025;Debit;Travel;$293,89
213691;10649;13.02.2025;Debit;Entertainment;$290,13
198807;9924;13.02.2025;Debit;Online Shopping;$210,86
185072;9254;13.02.2025;Debit;Online Shopping;$234,88
102434;5115;14.02.2025;Debit;Utilities;$300,94
202000;10081;14.02.2025;Debit;Online Shopping;$10,52
133227;6667;14.02.2025;Debit;Online Shopping;$255,97
105433;5264;14.02.2025;Debit;Travel;$113,49
180314;9010;14.02.2025;Debit;Travel;$65,40
207848;10366;14.02.2025;Debit;Groceries;$246,63
145222;7253;14.02.2025;Debit;Utilities;$260,75
148300;7410;14.02.2025;Debit;Groceries;$347,32
118969;5959;14.02.2025;Debit;Groceries;$175,88
123084;6156;14.02.2025;Deposit;Investment;$2.141,23
203664;10164;14.02.2025;Debit;Utilities;$200,62
175927;8784;14.02.2025;Debit;Groceries;$89,68
177666;8875;14.02.2025;Debit;Online Shopping;$102,48
137579;6879;14.02.2025;Credit;Salary;$3.724,93
145342;7260;14.02.2025;Debit;Entertainment;$328,36
188209;9407;14.02.2025;Deposit;Investment;$4.172,25
185754;9290;14.02.2025;Debit;Online Shopping;$83,50
157902;7885;14.02.2025;Debit;Utilities;$349,21
178388;8915;14.02.2025;Debit;Groceries;$135,24
149824;7486;14.02.2025;Debit;Entertainment;$313,65
162036;8092;14.02.2025;Deposit;Investment;$572,77
213229;10628;14.02.2025;Debit;Entertainment;$91,28
208729;10412;14.02.2025;Debit;Travel;$312,99
189354;9463;14.02.2025;Debit;Online Shopping;$281,77
143384;7165;14.02.2025;Debit;Utilities;$182,59
135771;6798;14.02.2025;Debit;Groceries;$151,47
140817;7041;14.02.2025;Debit;Travel;$216,85
189997;9494;14.02.2025;Debit;Entertainment;$304,02
100529;5027;14.02.2025;Debit;Entertainment;$260,61
141607;7082;14.02.2025;Debit;Groceries;$342,94
146679;7332;14.02.2025;Debit;Utilities;$105,09
174701;8721;14.02.2025;Debit;Groceries;$99,77
161631;8074;14.02.2025;Debit;Travel;$343,39
156188;7796;14.02.2025;Debit;Entertainment;$62,42
198674;9917;14.02.2025;Debit;Travel;$156,08
190322;9510;14.02.2025;Debit;Online Shopping;$260,91
176292;8803;14.02.2025;Debit;Online Shopping;$275,26
125189;6263;14.02.2025;Debit;Entertainment;$154,33
163224;8152;14.02.2025;Debit;Online Shopping;$175,73
195567;9767;14.02.2025;Debit;Travel;$80,33
220823;11007;14.02.2025;Debit;Entertainment;$226,33
144457;7219;14.02.2025;Debit;Online Shopping;$111,75
124550;6228;14.02.2025;Debit;Entertainment;$41,05
116969;5860;14.02.2025;Debit;Online Shopping;$31,55
207518;10348;14.02.2025;Debit;Utilities;$248,43
106300;5308;14.02.2025;Debit;Groceries;$237,72
105817;5282;14.02.2025;Debit;Utilities;$118,05
159805;7987;14.02.2025;Debit;Online Shopping;$104,63
148521;7420;14.02.2025;Debit;Utilities;$194,67
220244;10979;14.02.2025;Debit;Groceries;$100,91
144470;7219;14.02.2025;Credit;Salary;$2.733,15
161993;8090;14.02.2025;Credit;Salary;$5.771,31
143042;7149;14.02.2025;Deposit;Investment;$3.673,49
104905;5235;14.02.2025;Debit;Entertainment;$13,72
175231;8748;14.02.2025;Debit;Entertainment;$242,63
199782;9972;14.02.2025;Debit;Online Shopping;$177,17
174192;8693;14.02.2025;Debit;Entertainment;$214,94
198456;9906;14.02.2025;Debit;Entertainment;$207,96
214494;10690;14.02.2025;Debit;Online Shopping;$313,19
165110;8246;14.02.2025;Deposit;Investment;$1.039,13
111001;5552;14.02.2025;Debit;Travel;$28,08
126441;6326;14.02.2025;Debit;Groceries;$115,31
182702;9130;14.02.2025;Deposit;Investment;$1.229,85
171260;8548;14.02.2025;Debit;Entertainment;$74,07
179912;8991;14.02.2025;Credit;Salary;$3.143,42
124841;6245;14.02.2025;Debit;Travel;$12,59
140541;7026;14.02.2025;Credit;Salary;$5.559,23
198084;9890;14.02.2025;Debit;Groceries;$7,17
221980;11061;14.02.2025;Debit;Groceries;$102,37
132002;6614;14.02.2025;Debit;Entertainment;$201,29
120887;6047;14.02.2025;Deposit;Investment;$3.905,18
203599;10160;14.02.2025;Debit;Entertainment;$207,32
195912;9781;14.02.2025;Debit;Online Shopping;$336,82
181453;9070;14.02.2025;Deposit;Investment;$4.350,93
198174;9895;14.02.2025;Debit;Travel;$128,69
187129;9359;14.02.2025;Deposit;Investment;$1.937,80
196020;9786;14.02.2025;Debit;Travel;$147,82
198049;9889;14.02.2025;Debit;Travel;$100,18
144479;7219;14.02.2025;Debit;Groceries;$12,74
119947;6001;14.02.2025;Debit;Groceries;$23,34
147219;7359;14.02.2025;Debit;Groceries;$166,57
168338;8399;14.02.2025;Debit;Entertainment;$302,44
133070;6661;14.02.2025;Debit;Utilities;$86,37
158017;7893;14.02.2025;Debit;Entertainment;$319,08
163013;8143;14.02.2025;Debit;Online Shopping;$166,60
158880;7939;14.02.2025;Debit;Groceries;$42,10
126169;6309;14.02.2025;Debit;Travel;$261,33
174170;8693;14.02.2025;Debit;Utilities;$19,20
216173;10771;14.02.2025;Debit;Entertainment;$197,73
175741;8775;14.02.2025;Debit;Groceries;$316,16
198185;9895;14.02.2025;Debit;Groceries;$61,02
106484;5320;14.02.2025;Debit;Travel;$182,50
209608;10450;14.02.2025;Debit;Online Shopping;$154,27
213579;10645;14.02.2025;Debit;Utilities;$303,41
107053;5349;14.02.2025;Debit;Entertainment;$118,36
203255;10141;14.02.2025;Debit;Online Shopping;$220,24
136640;6837;14.02.2025;Credit;Salary;$1.506,40
103476;5166;14.02.2025;Debit;Online Shopping;$253,55
146480;7321;14.02.2025;Debit;Travel;$207,45
176681;8824;14.02.2025;Debit;Online Shopping;$207,95
202272;10097;14.02.2025;Debit;Utilities;$156,54
201283;10045;15.02.2025;Debit;Online Shopping;$37,17
139333;6968;15.02.2025;Debit;Entertainment;$176,25
209254;10436;15.02.2025;Debit;Entertainment;$241,75
204426;10203;15.02.2025;Debit;Online Shopping;$209,65
116035;5814;15.02.2025;Debit;Travel;$297,00
201358;10048;15.02.2025;Debit;Utilities;$82,25
147632;7379;15.02.2025;Credit;Salary;$3.934,89
211168;10526;15.02.2025;Credit;Salary;$3.527,95
166178;8295;15.02.2025;Debit;Online Shopping;$174,72
138411;6919;15.02.2025;Deposit;Investment;$1.538,83
118884;5956;15.02.2025;Deposit;Investment;$876,90
150596;7523;15.02.2025;Debit;Entertainment;$217,58
220995;11015;15.02.2025;Debit;Entertainment;$254,94
218406;10887;15.02.2025;Credit;Salary;$5.216,30
143417;7166;15.02.2025;Debit;Online Shopping;$262,34
139013;6951;15.02.2025;Debit;Travel;$296,72
130673;6542;15.02.2025;Debit;Travel;$251,84
115271;5772;15.02.2025;Deposit;Investment;$1.091,93
101433;5066;15.02.2025;Debit;Travel;$48,28
133902;6698;15.02.2025;Debit;Utilities;$171,07
161583;8073;15.02.2025;Debit;Utilities;$86,76
151031;7547;15.02.2025;Debit;Online Shopping;$335,19
184076;9203;15.02.2025;Debit;Online Shopping;$29,37
106558;5323;15.02.2025;Debit;Groceries;$36,37
105679;5275;15.02.2025;Credit;Salary;$2.454,86
170340;8502;15.02.2025;Debit;Online Shopping;$103,55
202563;10108;15.02.2025;Debit;Groceries;$143,32
210427;10493;15.02.2025;Debit;Groceries;$61,98
203128;10135;15.02.2025;Credit;Salary;$3.180,27
151124;7550;15.02.2025;Debit;Travel;$180,15
101962;5093;15.02.2025;Debit;Online Shopping;$101,23
167180;8342;15.02.2025;Debit;Entertainment;$200,05
174401;8705;15.02.2025;Debit;Utilities;$257,55
150815;7537;15.02.2025;Debit;Online Shopping;$119,70
137796;6889;15.02.2025;Credit;Salary;$5.614,82
156472;7812;15.02.2025;Debit;Groceries;$87,43
100836;5041;15.02.2025;Debit;Entertainment;$108,71
190588;9521;15.02.2025;Debit;Travel;$185,46
169611;8461;15.02.2025;Debit;Groceries;$147,04
177934;8890;15.02.2025;Debit;Entertainment;$111,41
173076;8638;15.02.2025;Debit;Entertainment;$276,66
192022;9587;15.02.2025;Credit;Salary;$5.132,50
145340;7260;15.02.2025;Debit;Entertainment;$299,02
220448;10991;15.02.2025;Debit;Travel;$249,92
130868;6552;15.02.2025;Debit;Online Shopping;$58,30
159981;7996;15.02.2025;Debit;Utilities;$159,50
176078;8791;15.02.2025;Debit;Utilities;$317,08
108866;5440;15.02.2025;Debit;Groceries;$24,90
171064;8539;15.02.2025;Debit;Entertainment;$9,59
159595;7979;15.02.2025;Debit;Groceries;$102,53
151540;7571;15.02.2025;Debit;Entertainment;$96,65
176139;8796;15.02.2025;Debit;Online Shopping;$55,02
146673;7331;15.02.2025;Deposit;Investment;$2.011,30
108994;5446;15.02.2025;Debit;Online Shopping;$25,55
106748;5333;15.02.2025;Debit;Groceries;$272,53
184955;9248;15.02.2025;Credit;Salary;$4.313,23
111284;5564;15.02.2025;Debit;Online Shopping;$146,85
185111;9255;15.02.2025;Debit;Travel;$318,53
150684;7528;15.02.2025;Debit;Travel;$71,86
144672;7229;15.02.2025;Debit;Entertainment;$143,21
214321;10680;15.02.2025;Debit;Online Shopping;$245,35
218035;10868;15.02.2025;Debit;Entertainment;$279,04
105420;5264;15.02.2025;Credit;Salary;$4.481,78
167519;8358;15.02.2025;Debit;Groceries;$195,44
148712;7431;15.02.2025;Debit;Travel;$278,72
215255;10724;15.02.2025;Debit;Online Shopping;$320,40
186092;9303;15.02.2025;Debit;Groceries;$242,24
209088;10427;15.02.2025;Debit;Entertainment;$74,47
220963;11014;15.02.2025;Deposit;Investment;$1.540,54
177482;8866;15.02.2025;Debit;Utilities;$175,34
204642;10213;15.02.2025;Debit;Groceries;$33,08
114003;5705;15.02.2025;Deposit;Investment;$1.120,55
133657;6687;15.02.2025;Credit;Salary;$4.065,35
160860;8035;15.02.2025;Debit;Travel;$342,84
211937;10561;15.02.2025;Debit;Groceries;$234,18
125598;6281;15.02.2025;Debit;Utilities;$196,81
113255;5671;15.02.2025;Debit;Entertainment;$231,45
172566;8615;15.02.2025;Debit;Entertainment;$251,84
123216;6162;15.02.2025;Deposit;Investment;$842,70
113325;5673;15.02.2025;Debit;Travel;$303,69
213765;10653;15.02.2025;Credit;Salary;$3.418,82
180714;9026;15.02.2025;Debit;Travel;$348,53
133671;6688;15.02.2025;Debit;Entertainment;$26,24
112802;5644;15.02.2025;Debit;Entertainment;$62,21
129480;6480;15.02.2025;Deposit;Investment;$1.814,23
130393;6527;15.02.2025;Debit;Travel;$51,11
105497;5267;15.02.2025;Credit;Salary;$3.629,19
125240;6265;15.02.2025;Debit;Travel;$132,08
145145;7249;15.02.2025;Debit;Online Shopping;$81,83
194250;9707;15.02.2025;Debit;Travel;$43,59
193846;9683;15.02.2025;Debit;Online Shopping;$268,73
207851;10366;15.02.2025;Debit;Entertainment;$129,87
162018;8091;15.02.2025;Debit;Utilities;$197,59
158640;7924;15.02.2025;Debit;Online Shopping;$119,20
102753;5130;15.02.2025;Deposit;Investment;$2.373,78
144708;7231;15.02.2025;Debit;Online Shopping;$278,38
120423;6026;15.02.2025;Debit;Groceries;$39,21
162495;8117;15.02.2025;Debit;Entertainment;$32,75
154884;7729;16.02.2025;Debit;Online Shopping;$194,80
178606;8927;16.02.2025;Debit;Groceries;$322,79
168249;8395;16.02.2025;Debit;Entertainment;$50,47
159933;7992;16.02.2025;Credit;Salary;$4.654,96
211575;10545;16.02.2025;Debit;Travel;$147,73
130748;6546;16.02.2025;Credit;Salary;$1.800,28
187474;9376;16.02.2025;Debit;Utilities;$121,13
199845;9976;16.02.2025;Debit;Travel;$323,79
203250;10141;16.02.2025;Debit;Groceries;$249,53
145143;7249;16.02.2025;Debit;Online Shopping;$216,29
186294;9312;16.02.2025;Debit;Online Shopping;$21,02
213769;10653;16.02.2025;Debit;Groceries;$263,81
179935;8992;16.02.2025;Debit;Online Shopping;$326,32
152330;7609;16.02.2025;Debit;Entertainment;$26,80
172695;8619;16.02.2025;Debit;Groceries;$8,15
124173;6207;16.02.2025;Debit;Online Shopping;$20,58
208072;10377;16.02.2025;Deposit;Investment;$4.726,40
215282;10726;16.02.2025;Debit;Online Shopping;$202,66
219043;10917;16.02.2025;Debit;Online Shopping;$347,59
173267;8649;16.02.2025;Debit;Entertainment;$297,18
131944;6611;16.02.2025;Debit;Entertainment;$74,67
206373;10294;16.02.2025;Debit;Groceries;$114,25
135705;6794;16.02.2025;Debit;Groceries;$110,00
154918;7731;16.02.2025;Debit;Groceries;$166,79
198643;9916;16.02.2025;Debit;Entertainment;$106,90
166284;8302;16.02.2025;Debit;Online Shopping;$207,87
194506;9720;16.02.2025;Debit;Entertainment;$145,38
158215;7902;16.02.2025;Debit;Travel;$197,19
176309;8803;16.02.2025;Debit;Entertainment;$215,82
192216;9596;16.02.2025;Debit;Online Shopping;$128,36
171709;8570;16.02.2025;Debit;Travel;$141,73
194147;9699;16.02.2025;Debit;Online Shopping;$63,49
221237;11025;16.02.2025;Debit;Utilities;$272,59
148836;7438;16.02.2025;Debit;Travel;$225,02
139901;6996;16.02.2025;Debit;Online Shopping;$178,35
177587;8872;16.02.2025;Credit;Salary;$4.458,11
115256;5771;16.02.2025;Debit;Entertainment;$92,53
101012;5048;16.02.2025;Debit;Groceries;$160,74
168465;8407;16.02.2025;Debit;Utilities;$294,97
126332;6319;16.02.2025;Deposit;Investment;$1.665,49
120558;6032;16.02.2025;Debit;Groceries;$344,90
220220;10977;16.02.2025;Deposit;Investment;$4.595,34
196010;9786;16.02.2025;Debit;Groceries;$194,37
125761;6290;16.02.2025;Debit;Utilities;$156,01
113399;5677;16.02.2025;Debit;Online Shopping;$329,71
137624;6882;16.02.2025;Debit;Entertainment;$185,59
121195;6063;16.02.2025;Debit;Entertainment;$334,62
184071;9203;16.02.2025;Credit;Salary;$3.506,68
154265;7697;16.02.2025;Deposit;Investment;$4.666,65
122208;6112;16.02.2025;Debit;Online Shopping;$90,96
172324;8602;16.02.2025;Credit;Salary;$2.410,85
120376;6023;16.02.2025;Debit;Utilities;$12,77
196524;9810;16.02.2025;Debit;Travel;$120,56
151085;7548;16.02.2025;Debit;Travel;$247,85
132338;6628;16.02.2025;Deposit;Investment;$1.183,98
211784;10554;16.02.2025;Debit;Utilities;$126,46
111041;5553;16.02.2025;Debit;Entertainment;$109,89
102577;5123;16.02.2025;Debit;Groceries;$206,32
145227;7253;16.02.2025;Debit;Groceries;$92,19
114354;5723;16.02.2025;Deposit;Investment;$2.659,86
115279;5773;16.02.2025;Debit;Travel;$169,08
114879;5752;16.02.2025;Debit;Utilities;$104,54
111193;5560;16.02.2025;Credit;Salary;$2.691,12
129358;6473;16.02.2025;Deposit;Investment;$3.656,38
177570;8872;16.02.2025;Debit;Utilities;$184,62
150510;7519;16.02.2025;Debit;Entertainment;$322,95
158142;7899;16.02.2025;Debit;Utilities;$88,12
142123;7108;16.02.2025;Debit;Utilities;$153,68
179359;8964;16.02.2025;Debit;Utilities;$150,64
129262;6469;16.02.2025;Debit;Entertainment;$325,52
200929;10025;16.02.2025;Debit;Entertainment;$189,52
217997;10866;16.02.2025;Debit;Travel;$213,94
213311;10633;16.02.2025;Deposit;Investment;$2.801,39
119456;5979;16.02.2025;Debit;Entertainment;$298,09
148816;7438;16.02.2025;Debit;Entertainment;$58,89
134250;6717;16.02.2025;Credit;Salary;$1.919,69
105950;5289;16.02.2025;Credit;Salary;$2.467,43
145996;7292;16.02.2025;Debit;Online Shopping;$86,14
210222;10482;17.02.2025;Debit;Utilities;$343,79
118481;5938;17.02.2025;Debit;Utilities;$91,25
129257;6469;17.02.2025;Credit;Salary;$1.755,51
163735;8179;17.02.2025;Debit;Travel;$253,66
152204;7603;17.02.2025;Debit;Travel;$48,93
197748;9877;17.02.2025;Debit;Utilities;$284,23
132679;6644;17.02.2025;Debit;Utilities;$302,33
203563;10158;17.02.2025;Debit;Groceries;$169,46
182597;9125;17.02.2025;Deposit;Investment;$1.429,54
197126;9841;17.02.2025;Debit;Utilities;$70,15
122594;6130;17.02.2025;Debit;Travel;$323,88
105980;5291;17.02.2025;Debit;Groceries;$22,62
208113;10381;17.02.2025;Debit;Groceries;$255,50
172597;8615;17.02.2025;Debit;Groceries;$333,44
197698;9873;17.02.2025;Debit;Entertainment;$349,40
208840;10415;17.02.2025;Debit;Travel;$109,81
153166;7645;17.02.2025;Credit;Salary;$4.307,05
109155;5452;17.02.2025;Debit;Travel;$95,71
155339;7755;17.02.2025;Credit;Salary;$5.941,81
154035;7684;17.02.2025;Credit;Salary;$4.781,60
111840;5596;17.02.2025;Debit;Online Shopping;$108,17
187686;9386;17.02.2025;Debit;Groceries;$101,29
187552;9378;17.02.2025;Debit;Utilities;$263,89
142639;7132;17.02.2025;Credit;Salary;$2.874,30
103913;5190;17.02.2025;Debit;Utilities;$334,74
126103;6307;17.02.2025;Credit;Salary;$3.361,80
174369;8703;17.02.2025;Debit;Entertainment;$129,02
186125;9304;17.02.2025;Debit;Online Shopping;$147,44
105723;5277;17.02.2025;Debit;Groceries;$24,52
133748;6691;17.02.2025;Credit;Salary;$4.547,54
213418;10639;17.02.2025;Credit;Salary;$4.730,30
197445;9859;17.02.2025;Debit;Utilities;$141,35
205803;10267;17.02.2025;Debit;Utilities;$346,13
193332;9656;17.02.2025;Debit;Travel;$196,50
152483;7615;17.02.2025;Debit;Online Shopping;$13,50
116113;5820;17.02.2025;Debit;Entertainment;$104,33
156659;7822;17.02.2025;Deposit;Investment;$3.713,57
182455;9117;17.02.2025;Debit;Utilities;$8,98
221717;11049;17.02.2025;Debit;Travel;$173,30
129775;6494;17.02.2025;Debit;Groceries;$108,48
126066;6306;17.02.2025;Credit;Salary;$3.743,19
111807;5595;17.02.2025;Debit;Entertainment;$127,01
214009;10664;17.02.2025;Debit;Online Shopping;$235,66
122772;6141;17.02.2025;Debit;Online Shopping;$173,67
177916;8889;17.02.2025;Debit;Groceries;$139,37
194172;9701;17.02.2025;Deposit;Investment;$1.357,78
186591;9330;17.02.2025;Debit;Entertainment;$74,51
119748;5992;17.02.2025;Debit;Online Shopping;$154,09
108714;5433;17.02.2025;Debit;Groceries;$316,84
114632;5737;17.02.2025;Credit;Salary;$2.652,64
125612;6282;17.02.2025;Debit;Utilities;$195,83
109018;5447;17.02.2025;Debit;Utilities;$224,98
134033;6705;17.02.2025;Debit;Groceries;$157,89
171027;8535;17.02.2025;Debit;Online Shopping;$251,62
194463;9717;17.02.2025;Debit;Travel;$340,51
113097;5662;17.02.2025;Debit;Travel;$300,72
156122;7792;17.02.2025;Debit;Groceries;$206,72
162460;8114;17.02.2025;Debit;Travel;$138,63
193616;9671;17.02.2025;Debit;Entertainment;$239,35
109326;5461;17.02.2025;Debit;Entertainment;$92,48
174481;8708;17.02.2025;Debit;Groceries;$35,70
187872;9393;17.02.2025;Debit;Groceries;$189,97
137968;6897;17.02.2025;Deposit;Investment;$1.258,87
206823;10316;17.02.2025;Debit;Entertainment;$282,68
173974;8686;17.02.2025;Debit;Utilities;$70,98
139398;6970;17.02.2025;Debit;Online Shopping;$314,51
153640;7667;17.02.2025;Debit;Travel;$110,03
150690;7528;17.02.2025;Debit;Travel;$6,87
189647;9479;17.02.2025;Debit;Entertainment;$340,51
187476;9376;17.02.2025;Credit;Salary;$3.730,97
135344;6774;17.02.2025;Credit;Salary;$5.782,03
209159;10431;17.02.2025;Credit;Salary;$5.144,96
128983;6452;17.02.2025;Debit;Utilities;$312,25
113652;5689;17.02.2025;Debit;Entertainment;$271,37
136791;6843;17.02.2025;Debit;Travel;$307,21
189627;9477;17.02.2025;Debit;Online Shopping;$148,83
136105;6814;17.02.2025;Credit;Salary;$3.900,46
121691;6087;17.02.2025;Debit;Utilities;$171,45
139357;6968;17.02.2025;Debit;Utilities;$23,29
