Account_ID;Customer_ID;Account_Type;Open_Date;Balance
7026;1999;Credit Card;5.07.2024;-$6.720,25
7027;2000;Savings;31.05.2023;$85.311,35
7028;2000;Credit Card;13.04.2023;-$4.514,85
7029;2001;Checking;24.09.2025;$18.658,47
7030;2001;Savings;30.08.2025;$12.753,03
7031;2001;Credit Card;1.09.2025;-$5.756,34
7032;2002;Credit Card;15.03.2024;-$105,16
7033;2002;Checking;18.01.2024;$14.874,36
7034;2002;Savings;7.12.2023;$6.474,17
7035;2003;Credit Card;1.05.2026;-$6.380,29
7036;2004;Savings;25.10.2025;$60.316,85
7037;2004;Checking;4.12.2025;$6.748,78
7038;2005;Checking;15.02.2026;$17.581,22
7039;2006;Savings;4.05.2024;$42.897,08
7040;2006;Credit Card;25.06.2024;-$849,31
7041;2006;Checking;4.07.2024;$9.656,02
7042;2007;Credit Card;5.10.2023;-$4.353,99
7043;2007;Savings;7.09.2023;$33.502,98
7044;2007;Checking;24.12.2023;$3.620,99
7045;2008;Savings;1.02.2025;$98.466,82
7046;2008;Checking;29.11.2024;$11.520,00
7047;2009;Checking;4.09.2023;$6.114,95
7048;2009;Credit Card;30.08.2023;-$5.742,11
7049;2010;Checking;3.10.2024;$9.130,92
7050;2010;Credit Card;8.10.2024;-$5.372,84
7051;2011;Checking;28.07.2024;$16.691,37
7052;2012;Credit Card;6.12.2023;-$3.456,72
7053;2012;Savings;28.12.2023;$16.765,74
7054;2013;Credit Card;20.02.2026;-$3.187,03
7055;2014;Checking;6.07.2025;$12.637,64
7056;2014;Credit Card;28.11.2025;-$3.337,33
7057;2014;Savings;13.11.2025;$112.770,26
7058;2015;Credit Card;23.01.2026;-$3.347,26
7059;2015;Savings;23.02.2026;$118.377,27
7060;2016;Credit Card;1.05.2026;-$5.858,61
7061;2016;Savings;9.04.2026;$84.905,57
7062;2016;Checking;1.05.2026;$2.025,02
7063;2017;Credit Card;18.06.2025;-$6.065,37
7064;2018;Credit Card;31.08.2024;-$6.792,58
7065;2018;Savings;25.07.2024;$91.856,51
7066;2018;Checking;28.11.2024;$11.341,90
7067;2019;Savings;26.03.2024;$13.963,42
7068;2019;Credit Card;7.05.2024;-$3.278,66
7069;2019;Checking;4.03.2024;$15.608,48
7070;2020;Savings;3.01.2023;$42.347,59
7071;2021;Checking;24.03.2025;$16.762,75
7072;2021;Savings;23.01.2025;$41.303,21
7073;2022;Checking;1.10.2023;$8.020,73
7074;2023;Savings;13.06.2024;$54.950,39
7075;2024;Savings;26.04.2026;$15.508,35
7076;2025;Checking;14.04.2025;$10.103,32
7077;2025;Credit Card;16.03.2025;-$4.315,41
7078;2025;Savings;22.05.2025;$101.161,41
7079;2026;Savings;31.10.2024;$62.643,90
7080;2026;Checking;16.09.2024;$15.983,64
7081;2026;Credit Card;12.08.2024;-$2.621,09
7082;2027;Credit Card;4.02.2024;-$2.174,24
7083;2027;Checking;26.02.2024;$3.199,69
7084;2028;Savings;7.05.2025;$58.133,78
7085;2029;Checking;24.01.2024;$6.009,38
7086;2030;Checking;17.12.2023;$7.197,92
7087;2030;Savings;3.12.2023;$98.007,88
7088;2030;Credit Card;19.01.2024;-$5.068,32
7089;2031;Checking;2.02.2024;$6.038,37
7090;2032;Credit Card;26.02.2023;-$2.340,05
7091;2032;Checking;17.05.2023;$4.621,35
7092;2032;Savings;23.05.2023;$112.201,72
7093;2033;Savings;20.05.2023;$79.633,75
7094;2033;Credit Card;26.08.2023;-$4.923,81
7095;2033;Checking;12.06.2023;$1.223,57
7096;2034;Savings;3.08.2024;$82.413,05
7097;2035;Checking;1.05.2026;$17.257,08
7098;2036;Credit Card;3.11.2023;-$4.790,41
7099;2036;Checking;6.06.2023;$18.284,57
7100;2036;Savings;24.08.2023;$73.171,46
7101;2037;Checking;18.09.2023;$7.940,69
7102;2038;Savings;5.01.2024;$32.379,96
7103;2038;Checking;10.04.2024;$12.085,32
7104;2039;Savings;22.12.2024;$11.480,71
7105;2039;Credit Card;7.03.2025;-$4.002,86
7106;2040;Checking;26.03.2024;$4.865,04
7107;2040;Savings;27.03.2024;$112.259,33
7108;2041;Checking;13.07.2023;$1.874,11
7109;2042;Credit Card;24.11.2025;-$3.391,21
7110;2043;Checking;10.09.2023;$11.993,31
7111;2044;Credit Card;3.03.2026;-$2.205,05
7112;2044;Checking;12.02.2026;$13.957,89
7113;2044;Savings;23.04.2026;$24.561,01
7114;2045;Credit Card;5.04.2026;-$5.682,88
7115;2045;Savings;19.03.2026;$117.942,05
7116;2046;Credit Card;6.07.2025;-$6.975,65
7117;2046;Savings;19.08.2025;$97.172,17
7118;2046;Checking;22.06.2025;$2.958,96
7119;2047;Checking;20.01.2024;$11.399,05
7120;2047;Savings;29.12.2023;$89.668,14
7121;2047;Credit Card;28.10.2023;-$5.279,16
7122;2048;Credit Card;29.02.2024;-$3.650,38
7123;2048;Checking;4.02.2024;$15.392,07
7124;2049;Credit Card;25.05.2024;-$4.742,84
7125;2049;Savings;15.01.2024;$9.920,28
7126;2050;Checking;19.08.2023;$18.981,27
7127;2050;Savings;6.04.2023;$52.284,92
7128;2050;Credit Card;30.07.2023;-$4.183,50
7129;2051;Savings;15.10.2023;$27.543,19
7130;2052;Checking;22.06.2023;$11.541,11
7131;2053;Credit Card;1.05.2026;-$2.769,51
7132;2054;Credit Card;29.04.2023;-$2.475,76
7133;2054;Checking;20.05.2023;$15.502,92
7134;2055;Credit Card;24.02.2023;-$3.314,73
7135;2055;Checking;16.05.2023;$5.975,85
7136;2056;Credit Card;22.07.2025;-$1.469,86
7137;2056;Checking;16.06.2025;$13.224,99
7138;2057;Credit Card;13.07.2023;-$5.221,17
7139;2057;Checking;18.08.2023;$16.909,20
7140;2058;Savings;23.09.2023;$95.619,96
7141;2058;Checking;3.11.2023;$11.693,75
7142;2058;Credit Card;29.06.2023;-$832,69
7143;2059;Credit Card;17.02.2025;-$5.110,37
7144;2060;Checking;25.03.2025;$8.736,51
7145;2060;Savings;24.05.2025;$58.773,56
7146;2060;Credit Card;15.03.2025;-$5.112,38
7147;2061;Credit Card;22.11.2023;-$6.709,30
7148;2061;Checking;22.02.2024;$2.938,63
7149;2061;Savings;13.12.2023;$34.175,00
7150;2062;Credit Card;8.07.2025;-$2.252,40
7151;2062;Savings;18.06.2025;$111.963,89
7152;2062;Checking;14.06.2025;$4.870,31
7153;2063;Checking;15.09.2025;$8.269,53
7154;2063;Savings;26.10.2025;$30.955,16
7155;2063;Credit Card;16.08.2025;-$3.960,21
7156;2064;Credit Card;20.02.2026;-$3.631,25
7157;2064;Savings;1.12.2025;$77.278,68
7158;2064;Checking;10.11.2025;$6.486,19
7159;2065;Checking;21.09.2024;$18.192,40
7160;2065;Savings;22.01.2025;$23.620,73
7161;2065;Credit Card;6.12.2024;-$4.206,51
7162;2066;Savings;4.03.2025;$88.815,78
7163;2066;Checking;4.01.2025;$12.703,46
7164;2067;Credit Card;22.07.2024;-$229,30
7165;2067;Checking;8.12.2024;$5.102,63
7166;2068;Checking;17.10.2023;$10.386,96
7167;2068;Savings;10.11.2023;$47.585,11
7168;2069;Checking;26.03.2023;$18.482,54
7169;2069;Savings;14.08.2023;$79.038,06
7170;2069;Credit Card;6.04.2023;-$1.091,76
7171;2070;Checking;1.05.2026;$18.527,24
7172;2071;Checking;6.01.2024;$11.985,48
7173;2072;Savings;18.04.2025;$74.046,45
7174;2073;Credit Card;20.05.2024;-$1.579,72
7175;2073;Savings;22.06.2024;$14.111,48
7176;2074;Savings;5.02.2025;$107.813,79
7177;2074;Credit Card;6.12.2024;-$4.035,77
7178;2074;Checking;26.04.2025;$11.374,34
7179;2075;Checking;28.08.2025;$8.770,52
7180;2075;Credit Card;8.07.2025;-$6.139,99
7181;2075;Savings;4.10.2025;$105.714,09
7182;2076;Savings;31.10.2024;$60.122,94
7183;2077;Credit Card;6.07.2025;-$5.119,51
7184;2077;Savings;6.04.2025;$5.600,99
7185;2078;Checking;20.02.2024;$3.664,51
7186;2078;Savings;15.10.2023;$33.896,42
7187;2078;Credit Card;15.10.2023;-$5.207,16
7188;2079;Credit Card;16.02.2024;-$5.899,17
7189;2080;Credit Card;31.08.2024;-$1.438,93
7190;2080;Checking;27.08.2024;$17.591,51
7191;2081;Savings;22.03.2026;$71.745,67
7192;2082;Savings;31.08.2023;$119.798,09
7193;2082;Credit Card;3.05.2023;-$2.026,98
7194;2083;Credit Card;10.05.2023;-$123,75
7195;2083;Checking;20.05.2023;$11.909,03
7196;2084;Savings;12.02.2024;$17.324,88
7197;2085;Credit Card;12.03.2026;-$778,12
7198;2085;Savings;1.05.2026;$64.273,44
7199;2085;Checking;1.05.2026;$15.270,23
7200;2086;Savings;14.06.2024;$112.983,00
7201;2086;Credit Card;19.02.2024;-$5.889,44
7202;2086;Checking;2.03.2024;$2.507,31
7203;2087;Savings;12.01.2026;$87.951,29
7204;2087;Credit Card;27.11.2025;-$6.955,11
7205;2088;Credit Card;27.10.2025;-$6.686,91
7206;2088;Savings;23.03.2026;$64.309,03
7207;2089;Credit Card;19.08.2023;-$653,29
7208;2090;Savings;20.03.2023;$115.854,18
7209;2090;Credit Card;31.05.2023;-$3.357,62
7210;2090;Checking;10.04.2023;$5.111,37
7211;2091;Savings;2.12.2025;$87.172,35
7212;2091;Checking;14.12.2025;$16.222,53
7213;2091;Credit Card;20.01.2026;-$6.411,49
7214;2092;Checking;14.12.2024;$513,68
7215;2092;Savings;8.12.2024;$24.663,65
7216;2093;Savings;18.07.2024;$102.935,87
7217;2093;Credit Card;9.05.2024;-$4.286,63
7218;2093;Checking;15.04.2024;$7.355,99
7219;2094;Credit Card;9.07.2024;-$4.172,04
7220;2094;Checking;28.04.2024;$989,89
7221;2094;Savings;29.06.2024;$114.552,53
7222;2095;Savings;28.06.2024;$78.660,16
7223;2095;Checking;25.07.2024;$13.231,35
7224;2095;Credit Card;24.06.2024;-$3.771,57
7225;2096;Credit Card;4.07.2025;-$4.633,79
7226;2097;Checking;12.08.2023;$19.346,79
7227;2097;Savings;29.12.2023;$90.708,17
7228;2097;Credit Card;2.08.2023;-$4.960,72
7229;2098;Checking;28.11.2024;$13.993,67
7230;2098;Credit Card;17.10.2024;-$5.942,12
7231;2099;Checking;26.10.2023;$18.238,29
7232;2100;Savings;19.08.2024;$84.774,29
7233;2100;Credit Card;18.05.2024;-$1.766,92
7234;2101;Checking;10.01.2025;$18.406,46
7235;2102;Credit Card;19.07.2025;-$862,49
7236;2102;Checking;5.07.2025;$5.256,87
7237;2102;Savings;24.10.2025;$101.805,73
7238;2103;Credit Card;14.04.2024;-$2.445,08
7239;2103;Checking;15.02.2024;$8.983,69
7240;2104;Savings;13.05.2025;$87.295,55
7241;2105;Credit Card;6.08.2024;-$3.525,70
7242;2105;Checking;21.04.2024;$8.969,34
7243;2105;Savings;5.07.2024;$75.950,37
7244;2106;Credit Card;5.11.2025;-$2.895,57
7245;2106;Checking;30.12.2025;$1.269,91
7246;2107;Savings;15.05.2023;$37.675,33
7247;2107;Credit Card;16.03.2023;-$2.100,26
7248;2107;Checking;25.03.2023;$136,81
7249;2108;Credit Card;25.11.2024;-$1.791,74
7250;2108;Checking;15.10.2024;$11.220,16
7251;2109;Credit Card;12.03.2024;-$1.204,92
7252;2109;Savings;15.06.2024;$10.507,92
7253;2109;Checking;20.04.2024;$17.291,13
7254;2110;Savings;12.03.2024;$33.686,89
7255;2111;Savings;15.12.2023;$16.682,70
7256;2112;Credit Card;2.03.2026;-$5.073,85
7257;2112;Checking;1.05.2026;$3.213,39
7258;2113;Savings;13.07.2024;$61.887,23
7259;2113;Checking;28.09.2024;$2.342,51
7260;2114;Checking;22.11.2024;$2.973,41
7261;2115;Savings;8.11.2024;$108.883,88
7262;2115;Checking;19.10.2024;$860,75
7263;2116;Checking;14.08.2025;$9.633,93
7264;2116;Savings;20.06.2025;$114.877,05
7265;2116;Credit Card;22.10.2025;-$2.364,27
7266;2117;Credit Card;4.02.2025;-$241,58
7267;2117;Savings;6.02.2025;$18.252,58
7268;2117;Checking;13.04.2025;$4.363,61
7269;2118;Credit Card;23.08.2024;-$6.972,21
7270;2118;Checking;4.07.2024;$4.265,28
7271;2118;Savings;28.05.2024;$41.499,05
7272;2119;Credit Card;17.11.2025;-$3.610,73
7273;2120;Checking;20.04.2025;$14.911,42
7274;2120;Savings;3.01.2025;$108.633,79
7275;2120;Credit Card;16.12.2024;-$3.098,56
7276;2121;Checking;22.06.2025;$16.798,07
7277;2122;Checking;24.07.2025;$8.784,61
7278;2122;Credit Card;22.06.2025;-$3.785,55
7279;2122;Savings;30.06.2025;$8.303,70
7280;2123;Savings;9.02.2026;$62.782,85
7281;2124;Credit Card;2.09.2025;-$5.068,13
7282;2124;Checking;17.11.2025;$10.853,92
7283;2125;Savings;7.06.2025;$58.361,34
7284;2125;Credit Card;10.08.2025;-$2.724,64
7285;2125;Checking;5.07.2025;$18.639,70
7286;2126;Savings;23.01.2026;$119.999,79
7287;2126;Credit Card;26.01.2026;-$6.672,95
7288;2126;Checking;19.02.2026;$14.978,80
7289;2127;Credit Card;1.09.2024;-$6.846,32
7290;2128;Savings;6.03.2025;$80.936,65
7291;2128;Checking;28.11.2024;$12.610,74
7292;2129;Checking;17.10.2023;$7.436,54
7293;2130;Credit Card;7.04.2026;-$2.238,90
7294;2131;Checking;22.08.2023;$1.600,64
7295;2131;Savings;14.08.2023;$60.050,02
7296;2131;Credit Card;22.06.2023;-$5.269,88
7297;2132;Checking;24.03.2025;$4.887,09
7298;2132;Savings;13.03.2025;$103.576,45
7299;2133;Savings;13.07.2023;$113.880,96
7300;2134;Credit Card;26.03.2023;-$6.631,93
7301;2134;Savings;31.03.2023;$119.423,39
7302;2134;Checking;13.06.2023;$17.920,46
7303;2135;Savings;13.08.2024;$104.902,48
7304;2136;Checking;27.01.2026;$2.599,55
7305;2136;Credit Card;9.03.2026;-$6,21
7306;2136;Savings;17.02.2026;$28.277,75
7307;2137;Savings;26.07.2024;$81.072,52
7308;2138;Credit Card;1.05.2026;-$64,17
7309;2138;Checking;1.05.2026;$19.207,08
7310;2139;Savings;13.06.2024;$35.739,13
7311;2140;Credit Card;8.08.2023;-$1.743,04
7312;2140;Savings;31.10.2023;$8.062,23
7313;2141;Savings;28.11.2023;$19.212,45
7314;2141;Credit Card;21.11.2023;-$6.310,67
7315;2142;Checking;8.08.2023;$6.395,08
7316;2142;Savings;19.01.2024;$88.874,41
7317;2143;Savings;9.02.2024;$56.030,63
7318;2144;Credit Card;16.05.2025;-$3.573,58
7319;2144;Checking;27.03.2025;$3.328,44
7320;2145;Savings;10.02.2024;$80.140,66
7321;2146;Checking;18.06.2024;$19.367,05
7322;2147;Savings;1.05.2026;$89.208,30
7323;2147;Credit Card;1.05.2026;-$1.821,12
7324;2148;Savings;22.02.2024;$116.017,64
7325;2148;Checking;26.01.2024;$6.205,31
7326;2148;Credit Card;17.03.2024;-$5.851,80
7327;2149;Credit Card;1.09.2024;-$2.094,94
7328;2149;Savings;17.10.2024;$20.432,02
7329;2149;Checking;12.09.2024;$11.249,37
7330;2150;Credit Card;29.09.2025;-$4.642,12
7331;2151;Savings;27.07.2024;$94.831,33
7332;2151;Credit Card;9.08.2024;-$4.844,79
7333;2152;Savings;8.02.2026;$66.762,71
7334;2152;Credit Card;12.12.2025;-$4.327,93
7335;2153;Credit Card;7.01.2025;-$6.652,81
7336;2153;Savings;6.02.2025;$91.939,86
7337;2154;Savings;30.03.2026;$107.801,71
7338;2154;Checking;1.05.2026;$14.170,57
7339;2155;Savings;14.11.2025;$24.180,86
7340;2156;Credit Card;7.09.2023;-$4.743,32
7341;2156;Savings;18.07.2023;$41.266,87
7342;2157;Credit Card;1.05.2026;-$299,41
7343;2158;Credit Card;20.09.2023;-$953,05
7344;2158;Checking;29.10.2023;$18.109,06
7345;2159;Savings;19.12.2024;$93.302,36
7346;2159;Checking;12.05.2025;$18.510,06
7347;2159;Credit Card;22.12.2024;-$6.371,74
7348;2160;Credit Card;12.10.2025;-$451,93
7349;2161;Credit Card;19.06.2025;-$2.963,64
7350;2161;Savings;12.05.2025;$45.531,71
7351;2162;Checking;9.01.2026;$19.314,44
7352;2162;Savings;1.02.2026;$11.074,34
7353;2162;Credit Card;1.05.2026;-$2.576,67
7354;2163;Savings;7.06.2023;$79.511,47
7355;2163;Checking;11.06.2023;$9.149,21
7356;2163;Credit Card;5.11.2023;-$3.969,75
7357;2164;Savings;19.09.2023;$34.010,68
7358;2164;Credit Card;25.05.2023;-$5.398,58
7359;2164;Checking;27.07.2023;$16.934,53
7360;2165;Savings;10.05.2025;$87.799,67
7361;2165;Checking;9.04.2025;$16.715,08
7362;2165;Credit Card;18.03.2025;-$4.453,50
7363;2166;Credit Card;13.08.2025;-$4.571,76
7364;2167;Savings;10.12.2024;$95.190,39
7365;2167;Checking;13.12.2024;$11.973,71
7366;2168;Savings;16.11.2024;$111.870,18
7367;2169;Checking;9.06.2023;$1.752,10
7368;2169;Savings;24.08.2023;$106.666,33
7369;2169;Credit Card;30.03.2023;-$5.587,13
7370;2170;Checking;18.07.2025;$14.626,18
7371;2170;Credit Card;28.05.2025;-$3.623,07
7372;2170;Savings;5.08.2025;$115.881,78
7373;2171;Savings;21.02.2025;$73.538,90
7374;2171;Checking;28.12.2024;$14.976,02
7375;2172;Credit Card;9.09.2025;-$600,98
7376;2172;Savings;19.09.2025;$5.494,57
7377;2173;Credit Card;3.01.2025;-$2.616,41
7378;2173;Savings;3.12.2024;$20.799,22
7379;2174;Credit Card;17.07.2024;-$1.908,01
7380;2174;Checking;6.08.2024;$16.271,46
7381;2175;Credit Card;2.02.2024;-$6.750,63
7382;2176;Credit Card;1.05.2026;-$6.424,45
7383;2176;Checking;1.05.2026;$12.003,67
7384;2177;Savings;6.04.2026;$46.708,53
7385;2177;Credit Card;12.01.2026;-$6.604,04
7386;2177;Checking;7.12.2025;$19.188,72
7387;2178;Credit Card;27.10.2024;-$2.031,12
7388;2179;Credit Card;1.05.2026;-$3.167,49
7389;2180;Checking;17.09.2023;$12.873,33
7390;2180;Credit Card;9.02.2024;-$1.104,72
7391;2181;Savings;16.11.2023;$99.388,61
7392;2182;Checking;25.07.2023;$672,30
7393;2182;Credit Card;26.06.2023;-$6.658,36
7394;2182;Savings;12.04.2023;$117.763,63
7395;2183;Checking;24.06.2024;$19.902,52
7396;2183;Credit Card;19.04.2024;-$1.319,77
7397;2183;Savings;10.06.2024;$28.469,46
7398;2184;Savings;3.12.2024;$39.632,18
7399;2184;Credit Card;28.01.2025;-$5.011,40
7400;2184;Checking;21.12.2024;$5.123,86
7401;2185;Savings;24.09.2023;$70.816,48
7402;2185;Credit Card;27.06.2023;-$2.867,23
7403;2186;Savings;22.08.2025;$86.700,22
7404;2186;Checking;26.07.2025;$4.709,16
7405;2186;Credit Card;10.03.2025;-$5.276,62
7406;2187;Checking;14.08.2023;$18.654,45
7407;2188;Checking;7.05.2025;$230,27
7408;2189;Checking;7.11.2023;$18.546,42
7409;2189;Savings;19.12.2023;$35.562,78
7410;2190;Credit Card;9.01.2024;-$60,95
7411;2190;Savings;25.11.2023;$48.611,40
7412;2191;Credit Card;26.01.2025;-$6.122,03
7413;2192;Checking;24.04.2025;$12.132,63
7414;2192;Credit Card;6.01.2025;-$5.216,01
7415;2192;Savings;13.04.2025;$78.134,85
7416;2193;Savings;8.04.2023;$25.124,91
7417;2194;Checking;27.12.2025;$6.509,31
7418;2195;Credit Card;13.01.2024;-$1.557,13
7419;2195;Savings;15.12.2023;$73.519,35
7420;2196;Checking;7.06.2024;$6.677,36
7421;2196;Savings;3.05.2024;$94.564,80
7422;2196;Credit Card;5.08.2024;-$587,08
7423;2197;Credit Card;29.01.2026;-$4.285,59
7424;2198;Savings;2.08.2023;$61.545,45
7425;2199;Credit Card;28.01.2024;-$6.505,32
7426;2199;Savings;15.06.2024;$7.297,26
7427;2200;Savings;26.04.2023;$41.249,96
7428;2200;Credit Card;20.10.2023;-$4.551,58
7429;2201;Checking;14.11.2025;$10.822,21
7430;2201;Credit Card;23.03.2026;-$4.842,82
7431;2202;Credit Card;24.03.2024;-$1.680,49
7432;2203;Credit Card;25.03.2026;-$6.528,20
7433;2203;Savings;1.05.2026;$97.967,59
7434;2204;Credit Card;7.03.2024;-$1.378,57
7435;2205;Savings;9.12.2023;$19.297,82
7436;2206;Credit Card;19.09.2025;-$2.165,02
7437;2206;Savings;2.11.2025;$11.588,17
7438;2207;Credit Card;6.02.2025;-$2.664,07
7439;2207;Savings;15.09.2024;$43.305,53
7440;2208;Credit Card;1.06.2025;-$4.955,44
7441;2208;Checking;18.06.2025;$6.655,41
7442;2208;Savings;3.09.2025;$18.198,14
7443;2209;Checking;18.10.2025;$4.037,25
7444;2209;Savings;8.12.2025;$9.684,40
7445;2210;Credit Card;24.03.2026;-$6.656,47
7446;2210;Checking;24.01.2026;$1.189,73
7447;2211;Credit Card;13.12.2025;-$6.661,13
7448;2212;Credit Card;17.07.2025;-$5.120,05
7449;2212;Checking;31.08.2025;$13.577,80
7450;2213;Credit Card;14.02.2024;-$1.733,98
7451;2213;Savings;26.03.2024;$39.830,95
7452;2214;Savings;18.01.2026;$19.862,10
7453;2214;Credit Card;7.12.2025;-$3.712,99
7454;2214;Checking;4.11.2025;$5.263,89
7455;2215;Savings;5.08.2023;$95.063,18
7456;2215;Credit Card;4.03.2023;-$4.383,74
7457;2215;Checking;14.08.2023;$7.501,92
7458;2216;Savings;21.12.2025;$51.570,15
7459;2217;Credit Card;22.04.2026;-$332,93
7460;2217;Checking;1.05.2026;$9.916,42
7461;2218;Savings;25.03.2023;$62.722,32
7462;2218;Credit Card;11.03.2023;-$5.295,02
7463;2218;Checking;12.03.2023;$6.187,40
7464;2219;Checking;1.05.2026;$6.798,57
7465;2219;Credit Card;1.05.2026;-$1.198,84
7466;2219;Savings;1.05.2026;$5.066,57
7467;2220;Credit Card;23.02.2024;-$4.685,25
7468;2221;Savings;17.07.2025;$28.324,31
7469;2222;Checking;25.05.2024;$8.957,19
7470;2222;Savings;15.07.2024;$26.718,12
7471;2223;Checking;11.10.2025;$7.642,88
7472;2223;Credit Card;9.08.2025;-$376,53
7473;2224;Credit Card;1.05.2026;-$3.604,38
7474;2224;Savings;21.02.2026;$6.056,13
7475;2224;Checking;24.01.2026;$212,55
7476;2225;Savings;23.01.2026;$49.709,93
7477;2225;Checking;30.11.2025;$18.402,36
7478;2225;Credit Card;2.12.2025;-$3.879,65
7479;2226;Checking;1.05.2026;$10.631,65
7480;2226;Savings;30.04.2026;$10.167,72
7481;2227;Savings;25.08.2025;$12.231,59
7482;2227;Checking;29.07.2025;$7.415,82
7483;2227;Credit Card;29.11.2025;-$1.143,33
7484;2228;Savings;6.02.2023;$94.667,38
7485;2228;Checking;7.04.2023;$1.162,54
7486;2229;Credit Card;12.08.2023;-$5.399,31
7487;2229;Checking;8.09.2023;$1.493,54
7488;2230;Credit Card;13.03.2026;-$4.222,25
7489;2230;Savings;1.05.2026;$94.312,72
7490;2230;Checking;2.03.2026;$19.393,01
7491;2231;Savings;17.03.2026;$97.337,59
7492;2231;Checking;27.12.2025;$10.226,09
7493;2231;Credit Card;17.03.2026;-$1.254,72
7494;2232;Savings;23.02.2025;$118.126,66
7495;2232;Credit Card;17.03.2025;-$310,38
7496;2232;Checking;19.02.2025;$2.330,60
7497;2233;Credit Card;20.02.2025;-$6.206,09
7498;2233;Checking;28.10.2024;$8.770,72
7499;2234;Credit Card;3.06.2025;-$5.991,61
7500;2234;Checking;8.08.2025;$2.668,79
7501;2235;Checking;20.07.2025;$130,39
7502;2236;Savings;6.05.2025;$8.155,79
7503;2237;Checking;1.06.2023;$10.538,40
7504;2237;Credit Card;11.07.2023;-$2.321,76
7505;2238;Checking;2.09.2024;$6.808,97
7506;2239;Checking;21.02.2025;$731,00
7507;2239;Credit Card;19.03.2025;-$392,22
7508;2240;Credit Card;15.02.2023;-$6.177,61
7509;2240;Checking;2.07.2023;$14.980,48
7510;2240;Savings;5.03.2023;$26.016,89
7511;2241;Checking;6.01.2026;$14.785,21
7512;2241;Credit Card;27.12.2025;-$4.448,01
7513;2242;Checking;11.01.2026;$12.211,03
7514;2242;Savings;5.03.2026;$33.256,98
7515;2243;Credit Card;25.04.2023;-$631,28
7516;2243;Checking;12.08.2023;$15.157,40
7517;2243;Savings;27.08.2023;$12.063,89
7518;2244;Checking;20.11.2024;$15.202,66
7519;2245;Checking;25.07.2023;$9.667,25
7520;2245;Savings;4.08.2023;$67.056,85
7521;2246;Checking;21.01.2025;$2.602,54
7522;2246;Credit Card;31.01.2025;-$5.944,18
7523;2247;Credit Card;1.11.2023;-$2.749,46
7524;2248;Credit Card;16.08.2025;-$6.014,89
7525;2248;Savings;15.06.2025;$92.712,38
7526;2249;Savings;2.01.2024;$116.797,12
7527;2249;Checking;19.11.2023;$4.073,69
7528;2249;Credit Card;6.11.2023;-$6.160,27
7529;2250;Credit Card;28.08.2023;-$6.125,63
7530;2250;Savings;27.08.2023;$110.301,02
7531;2251;Savings;1.10.2023;$13.313,93
7532;2252;Savings;5.10.2024;$39.725,40
7533;2252;Checking;9.05.2024;$4.677,19
7534;2253;Checking;28.08.2025;$19.117,43
